degree, numerator, denominator exponent
438, 528010860426126028716342070342357310697228097620293578997300379379993354615457176703,290
439, -44931808805029680012618747122711273509408223704114219227083930479713831873220697863842630096086240310800742485431855127933563283143246574835576982529744307861579057821351846977645598485625633020968734534774078222087450620875506121977483215178639526401709378363,875
440, -111962802472901,57
441, -110661415883930938843321692105845050690239134542154461304155612347766795498270437836545368026320872980791303783226335264680247941338976794268597699621722304126390930853169628670126676702517633720498900574395330874100308759296502029710438772120895024401646066735,878
442, 1141897544068925632486269041111817803630327627568276362696811499349583207052288446513,291
443, -24840470255362581189098552656931333469906782239948941919581258100368703209312692483440981928710587791205564577008367014081709854198040758147884023796557139039621739634702659438428456615049111227267700482841654623479694438145039006679517038425467408639096975789399,882
444, 2268778370354116768094591547934309,121
445, 191676282700828537921332121879272098269999850856205629920757481581372211745822809412808280616049263557677135415850736897556383531764881663998336531809901212928165906954635285960437770230697789292755989576531301898056515161875055011735706741663307011685290904686963,885
446, -27424679523060478888098057572189820395963868671714170689086944928109320576682298276945,295
447, 11357969172584692963612948248513496317817191817914673436969405011694207768960640215156691775870968478973021825530731257881392220988749192772849589778834629623286428969923436852413737945900281187883569961741103967930268618092060926636744726153426858179875043159597263,893
448, 0,0
449, -144820081319713730674896374500588632453796971720317752804918097616850195377826605036302433236955478747687680583811955342269297303910128851550561883956468275763599771461892686920717182422384445909199932388166556419414134983892385118240922874603702988439704835185736849,896
450, 13543629806120498171907681312597376595531124433480323817242195839088660221615084648291,297
451, 1563445138980599662747861682911266836010670904476528412127042321983584586170913933557391127386315527346801697113965381457622206759272560629470678465185095392449220739950232998261745342776104644519529869474980178870159252747693045420553076111136600661189086340994632657,900
452, 3182554117177099319444526554430287,124
453, 8940973423790747649014570797155085101131511163079609143336006016582380450196143423374972114937362001980088425212111828748629719349128427806201472034217266638297792427985064877166339763870143792328338530769139224430070168352987266847841009475551123554238562096417296047,903
454, -68455327630218702008660584324974220290916229624084112527544008711260460968312785008695,297
455, -728860106487874455291880909492406865590842541005500909715917945871897303641628061131144936717190501065343573618884831899378888061736963021479355343157730982212210567021353134303737342330212690480649301753352226852801011648121016410365444751023099741723065873327901486963,908
456, 101061574586375,59
457, 2479036998595186411886053680839594964121054103236707875542465359788204053631859905112727914857400856691926634216699676595194392505236620782075498188002452750352586305818432498256459900959196656358207994825265692711794624888080724509316556458349993737752941076357378345025,911
458, -1860402995909604476738467393118093969692347220204239079751107050239495020567939435601929,303
459, 221091873126648336272922365150590406099935454995174979851396889211856740938087600714292075817385489738741983288175829392627658747903713515827814546401844439865222733033459498834601006689597622624815279577039310722495554317297906567508348478536419473494387034574171693170525,915
460, -4431683414468982781111468460232351,126
461, -1441685269193009870047598776742637966164493197536514331578605035554284047733739681097032186217829425083806808038599933858203069570272230745680894715661412629988740088529741183750190366616723621743992831068023538828852371595937879811270905475450951218819546519494562689521673,918
462, 23655852776882763040456139621131312102249878543033085578975381937115623382765873575567715,305
463, -29957949515893687747332889179219376844468554459027612210793169026862962791931579799080788348331235969274147469721095027509412277637719428173297737645017830156710784089051363731803169585916798285170981847080644150754416161277018312031818172537365938599039339098346085853657847,924
464, -334305,30
465, 204724934923081567366309367370145306787006039522412690798212036835493966105303285372638523304395659389536612828100818696573248421998719585733913616409505687643737722435240192615666683485591393338997668989988656677242934974896101568375416295287876705391966400667977180886222033,927
466, 844454298740271842371596622687374277098754614012065339465657506097342053938101150366221,306
467, -5612421445305778340842155258017120319261245262545698984341517631363122947494392293918709739900647124349663245753435335149463810889414623142657463758472473417570966108095965653206413045143179941530134933695010411774271054180934672852734207196446728474473211527497932726246024365,931
468, -2205507339262630910723846579255339859,133
469, -5358862165148697081530153429610955029810639788674315300642281550329772730177908035020783876228051330281260330406196352578182879414950537931945658737940914540045075871326509893012206545237958052357841596612171815523718835281503195771615324609888525614474526272553738564947935771,934
470, -823971217494208636474888266208143194131241489529319044412154680494963020054583438461237791,310
471, -1011933825886109241163612339698645463429678657997749888373157513625094158661266332829754947166920317755181848788229858503392185468716423596645553392499696470198598640584728795658144466180471728159756348736915863209430850775670867860290610876859723558279630077220793648350460389243,939
472, 288076762421125,59
473, 3840882851266856743885234148302391227113875957815689553290798511177190373448873743813702128790405666048376455371468801523817472895764193141122025828505295955333178891036662868681786870485393056691433097213868948992248956341164397162976031996900698363714782695717864376093338361121,942
474, 1035275702027053167989520600415748603268176430341291779683464126745995800937589992038529345,312
475, 385131950006798894021437144744227547775566799754699389548676799047525205698343949864586068092841735495636125041020638529697961830181354549942032106259085919083764313848225549514087820176533297347714531923628417663195533425988980173529303825780803784526601340001856683596847790033697,946
476, 5021234324912148855092079441891891005,135
477, -762952237843141356371661204124885520176635093177454783881613235269424092825085433679391489885306702919931971306593104670025625290200671374953266086789087087181464710644820737360624219297336692363889269877788317735810049543439860385707777867544077236142979066456796648499678069796117,949
478, -569989795088351126341854164122502908625415832687711096421733230948198352310022867735970249,312
479, -28507832375771497572912446382353620765113166825101550710569063877823053755772392972206866824997840797641067007631677530662810670918756999200845674119062752454568829099673746911930348229674638239480370349236630691104524726902027629279963364909270154846037002996437076784446676334407233,956
